MAE,RMSE,R2,model
1.3642749614546081,1.8628560591337995,0.5383182290092812,RandomForest
1.3728200252368816,1.8708456309861858,0.534349538313805,ExtraTrees
1.4404777421852037,1.9375209757029308,0.5005673212649172,HistGB
1.4518216503186125,1.9469043512638817,0.49571812227747014,XGBoostTuned
1.9721844109404605,2.4474852774146214,0.20306242155107468,Stacked
2.1543454245514346,2.7420757796192237,-0.00032940500765232805,SeasonalityOnly
4.1094490404620885,5.245937693546155,-2.661258441762534,MLPRegressor
